"id","title","description","availability","condition","price","link","image_link","brand","google_product_category"
"DPCER01","Sticker para Lata o Botella de Cerveza","Sticker decorativo para personalizar latas y botellas de cerveza. Disponible en:","in stock","new","2.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=DPCER01","https://dl.dropboxusercontent.com/scl/fi/guomn0ww9jpg9hlv6zjik/DPCER01.jpg?rlkey=efhjsd7zstz3yrfs79tpzkz7w&st=53zwcole&raw=1","Wooly Imports","Arts & Entertainment > Party & Celebration"
"DPTOP02","Pelota Decorativa","Pelota decorativa ideal para arreglos y presentaciones creativas. Disponible en:","in stock","new","3.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=DPTOP02","https://dl.dropboxusercontent.com/scl/fi/hqwbdaw1qtd9nc6uadlyh/DPTOP02.jpg?rlkey=oj2nv0frxytk15zx48r08fua3&st=xvjnhfpq&raw=1","Wooly Imports","Arts & Entertainment > Party & Celebration"
"WOOLY-8","Topper Scrap Economic","Disponible en:","in stock","new","2.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=WOOLY-8","https://dl.dropboxusercontent.com/scl/fi/ld8kkewktx8t18miundbn/WOOLY-8.jpg?rlkey=te9x4d0f3amjovzlkqg7xuiyf&st=xoyqmta8&raw=1","Wooly Imports","Arts & Entertainment > Party & Celebration"
"LUC1M8655","Luces Hada Dorada 3 m Pila Reloj","luces tipo hada color dorado 1 m en metal con pilas para arreglos Disponible en:","in stock","new","4.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=LUC1M8655","https://dl.dropboxusercontent.com/scl/fi/0n87juudrhjg4pe2hpaoa/LUC1M8650.jpg?rlkey=e3bsvlob8plcgtdcu2tex4u1z&st=lehbzovi&raw=1","Wooly Imports","Arts & Entertainment > Party & Celebration"
"BSN01-CRZ","Base Corazón Color Negro","Base elegante en forma de corazón color negro mate. Ideal para arreglos premium y de San Valentín. Disponible en:","in stock","new","5.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=BSN01-CRZ","https://dl.dropboxusercontent.com/scl/fi/6iv662hy9fea4l1x6n4js/BSN01-CRZ.jpg?rlkey=p6xifn0jwj6rg6wh07m0dqwd5&st=9rkvinz2&raw=1","Wooly Imports","Arts & Entertainment > Party & Celebration"
"BSC02-CRZ","Base Circular con Corazones","Base cilíndrica con tierno diseño de corazones. Perfecta para regalos románticos y aniversarios. Disponible en:","in stock","new","5.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=BSC02-CRZ","https://dl.dropboxusercontent.com/scl/fi/learnorj47jcvgj1j3nd4/BSC02-CRZ.jpg?rlkey=pdynny8toj7xb0s66bu50brk0&st=wctft6lb&raw=1","Wooly Imports","Arts & Entertainment > Party & Celebration"
"BSN03-ALT","Base Circular Negro Alto","Base cilíndrica alta en color negro sofisticado. Excelente para arreglos florales grandes o bouquets. Disponible en:","in stock","new","5.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=BSN03-ALT","https://dl.dropboxusercontent.com/scl/fi/8ny4z73ppxf3op6wm3v9c/BSN03-ALT.jpg?rlkey=o8y0zrtwstyqr4csgi9bupqgn&st=ct04wfi7&raw=1","Wooly Imports","Arts & Entertainment > Party & Celebration"
"FP9048OTG","Base Soporte Grande Circular 28x18 cm","Base circular en material rigido 28x18 cm para armado. Disponible en: Rosado","in stock","new","5.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=FP9048OTG","https://dl.dropboxusercontent.com/scl/fi/90ih7ocnd4ddb8nx16lho/FP9048OTRG.jpg?rlkey=zz4r2bafgj2ai9tb9ln97hxtz&st=tiapyalk&raw=1","Wooly Imports","Arts & Entertainment > Party & Celebration"
"PL-1A","Llavero Hello Kitty Lazo 10CM","Kitty con vestido y un hermoso lazo en el cuello","in stock","new","10.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=PL-1A","https://dl.dropboxusercontent.com/scl/fi/ipk9nsh1xiuufe8wa27ma/PL-1A.jpg?rlkey=yfht5u172iv2lv8yiophuve2w&st=o5j1lrd3&raw=1","Wooly Imports","Arts & Entertainment > Party & Celebration"
"A-41X","Llavero Stitch Sentado 10cm","Stich con orejas largas con ojos kawai","in stock","new","15.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=A-41X","https://dl.dropboxusercontent.com/scl/fi/ysf26k9wrdtlfvuxi592a/A-41X.jpg?rlkey=z643ozzw50f9svvacyhumve2s&st=mm0ixcbb&raw=1","Wooly Imports","Arts & Entertainment > Party & Celebration"
"OOGikcf9M","Llavero San Rio Fresita 12CM","4 modelos kuromi,kitty, sinnamon roll, melody con vestido de fresita","in stock","new","15.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=OOGikcf9M","https://dl.dropboxusercontent.com/scl/fi/90ql4godz0xlsyiz7d12r/OOGikcf9M.png?rlkey=wpt0xzghmqtf59x10aa6pcpdg&st=qdyeizxi&raw=1","Wooly Imports","Arts & Entertainment > Party & Celebration"
"RdgPkgiwk","Llavero Peluche San Rio Corazón en Mano 12CM","kitty con vestido de corazon con un corazon en la mano","in stock","new","15.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=RdgPkgiwk","https://dl.dropboxusercontent.com/scl/fi/q4wuiergxmsz6qj4ylpq2/RdgPkgiwk.png?rlkey=f62n1ulpfikunvd10dlxyuz57&st=suufbs2y&raw=1","Wooly Imports","Arts & Entertainment > Party & Celebration"
"LN-7C","Llavero conejo vestido economic 10cm","conejo con vestido floreado y moño","in stock","new","12.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=LN-7C","https://dl.dropboxusercontent.com/scl/fi/b5mlasxdz6fq410amqq8l/LN-7C.jpg?rlkey=hwlufg0iobu7vlczei84eoaar&st=s53llzhq&raw=1","Wooly Imports","Arts & Entertainment > Party & Celebration"
"LN-7I214","Llavero pinguino 12cm","pinguino profesion chef con mandil y gorro","in stock","new","15.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=LN-7I214","https://dl.dropboxusercontent.com/scl/fi/xyg9aorz3thl8s8jla8yy/LN-7I214.png?rlkey=jemk018crblp0znp3lvx06mtv&st=v16sz1oa&raw=1","Wooly Imports","Arts & Entertainment > Party & Celebration"
"0913-31","Porta Ramo de Plástico","Disponible en tonos vino y rosado, el paquete incluye 50 unidades. Disponible en:","in stock","new","15.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=0913-31","https://dl.dropboxusercontent.com/scl/fi/hm3y873bx43u6dnilci0a/img_disp.jpg?rlkey=zptj17v7lajk0mo4vvqy2133r&st=6xgmmct3&raw=1","Wooly Imports","Arts & Entertainment > Party & Celebration"
"6925110315025","Caja ovalada mariposa 30*22*25cm","caja para flores,detalle elegante regalo,box decorativo","in stock","new","12.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=6925110315025","https://dl.dropboxusercontent.com/scl/fi/hm3y873bx43u6dnilci0a/img_disp.jpg?rlkey=zptj17v7lajk0mo4vvqy2133r&st=6xgmmct3&raw=1","Wooly Imports","Arts & Entertainment > Gift Giving"
"CJLZ78","Caja lazo Mamá rosado 30*25*10cm","regalo para mama,detalle dia madre,box flores mama","in stock","new","8.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=CJLZ78","https://dl.dropboxusercontent.com/scl/fi/uoab01x8v96godj7dwzdt/CJLZ78.jpg?rlkey=642qp6hhp5fzcfttp4x1kjek9&st=zhtc4neu&raw=1","Wooly Imports","Arts & Entertainment > Gift Giving"
"CJVM66","Caja ventana Mamá 31*14*10cm","regalo para mama,detalle flores mama,sorpresa dia madre","in stock","new","5.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=CJVM66","https://dl.dropboxusercontent.com/scl/fi/opj6zl4tbcwg90kqys5uj/CJVM66.jpg?rlkey=frz88toiw90pip0o4y8964s3r&st=c5uj3jiu&raw=1","Wooly Imports","Arts & Entertainment > Gift Giving"
"S2CM","Set 2 cajas maleta básica 20*11*25cm","caja para regalo,maleta para flores,detalle elegante","in stock","new","30.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=S2CM","https://dl.dropboxusercontent.com/scl/fi/m611cttz01222fff0qir8/S2CM.jpg?rlkey=bawj1ndqkz2mkoqdr5q9ozmp5&st=ukycfmbp&raw=1","Wooly Imports","Arts & Entertainment > Gift Giving"
"FVPAPA","Frasco vidrio Papá","regalo para papa,detalle dia padre,sorpresa papa","in stock","new","12.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=FVPAPA","https://dl.dropboxusercontent.com/scl/fi/oo1f3ifwksgxt2p39kh2o/FVPAPA.jpg?rlkey=cy1rkvdwk88nl2uo9g2yepz9c&st=wbbj7sdu&raw=1","Wooly Imports","Arts & Entertainment > Gift Giving"
"TCPAPA","Tacho Papá","regalo para papa,detalle personalizado,presente dia padre","in stock","new","4.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=TCPAPA","https://dl.dropboxusercontent.com/scl/fi/woboqp8vfivqtslvq8uab/TCPAPA.jpg?rlkey=bjr56p95d8prnqtgqwu6z6p8a&st=e0ypoyvo&raw=1","Wooly Imports","Arts & Entertainment > Gift Giving"
"CPAPA01","Caja portalatas tapa","caja para regalo,detalle elegante sorpresa,box premium","in stock","new","5.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=CPAPA01","https://dl.dropboxusercontent.com/scl/fi/ejo99fn1k75v71s3blput/CPAPA01.jpg?rlkey=171h6nhwg7lwzvtkcz2l6o4x1&st=v502e54u&raw=1","Wooly Imports","Arts & Entertainment > Gift Giving"
"CCEP15","Caja Circular Especial Papá 15*15cm","Caja circular de 15x15 cm con diseños especiales para el Día del Padre. Disponible en temáticas Alianza, Cristal, Universitario, Homero con niña, Homero con niño, Papá Eres Mi Superhéroe, Gracias por Todo y Feliz Día Papá. Ideal para arreglos florales, desayunos sorpresa, dulces y regalos personalizados.","in stock","new","10.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=CCEP15","https://dl.dropboxusercontent.com/scl/fi/v1u7rpu0j3vjznbzzatjv/CCEP15.jpg?rlkey=guadm6rjbzh52z9s3rw0gbn7e&st=vqt4ayzc&raw=1","Wooly Imports","Arts & Entertainment > Gift Giving"
"CJ203","Caja Lazo Feliz Día Maestro/a","caja lazo en 5 modelos maestro celeste, maestra rosado","in stock","new","12.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=CJ203","https://dl.dropboxusercontent.com/scl/fi/1xtfsql3sx9n4cgh77rr4/CJ203.jpg?rlkey=y9gbo9qki7dyhosx7xrjjiwia&st=rxc5bpri&raw=1","Wooly Imports","Arts & Entertainment > Gift Giving"
"CJ205","Caja Box mica Feliz Día Maestro/a 23.5*17cm","caja de box Feliz dia maestro en rosado y celeste","in stock","new","5.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=CJ205","https://dl.dropboxusercontent.com/scl/fi/7ytwetbhbxahojg5t7v39/CJ205.jpg?rlkey=8a2yorqe5c5dofhsujdrscn2e&st=xzhfeyru&raw=1","Wooly Imports","Arts & Entertainment > Gift Giving"
"45128365458","Cinta Satinada para flores Corta 4cm x 10m","Elaborada en satín impreso para empaques, decoración temática y manualidades creativas. Presentación práctica de 4cm x 10m.","in stock","new","5.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=45128365458","https://dl.dropboxusercontent.com/scl/fi/hudibecizrbqimjmyooin/45128365458.jpg?rlkey=kd9fvlgdebbaiiy3bc6fiqutf&st=s6fypaju&raw=1","Wooly Imports","Arts & Entertainment > Crafts & Hobbies"
"TA95304","Cinta Letras Especial Graduación 2.5cm","Fabricada en satín impreso con temática de graduación, ideal para recuerdos, regalos y decoraciones para celebraciones especiales. Presentación de 2.5cm x 45m.","in stock","new","12.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=TA95304","https://dl.dropboxusercontent.com/scl/fi/qpcvngy0l37zwnxo2raoy/TA95304.jpg?rlkey=vlylf5h5zic3mfjejqvppn2l0&st=me5aklxd&raw=1","Wooly Imports","Arts & Entertainment > Crafts & Hobbies"
"GLOMAN10","Globo Metálico Mamá N°10","globo para mama,detalle dia madre,decoracion para regalo,sorpresa para mama","in stock","new","3.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=GLOMAN10","https://dl.dropboxusercontent.com/scl/fi/3x4xk7zquf5kd1lwkjvhz/GLOMAN10.jpeg?rlkey=7npaufupibr6tkitfnrq4yq4k&st=j5mdzre3&raw=1","Wooly Imports","Arts & Entertainment > Party & Celebration"
"GLOMAN12","Globo Metálico Papá N°10","globo para papa,detalle dia padre,decoracion para regalo,sorpresa para papa","in stock","new","3.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=GLOMAN12","https://dl.dropboxusercontent.com/scl/fi/o342ngeqerwzllq7vui4t/GLOMAN13.jpg?rlkey=a55d1x6vpqbgtpcnfnb6qmn6n&st=5ob60nr6&raw=1","Wooly Imports","Arts & Entertainment > Party & Celebration"
"GLOMAN13","Globo Metálico Papá N°5","globo decorativo papa,detalle dia padre,regalo para papa,sorpresa especial","in stock","new","3.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=GLOMAN13","https://dl.dropboxusercontent.com/scl/fi/83pi8mt2wxs7cowgzann4/GLOMAN12.jpg?rlkey=w4dsovor6igyeeukcz0fxz99m&st=b6s4mnvf&raw=1","Wooly Imports","Arts & Entertainment > Party & Celebration"
"WOOLY-1","Topper Scrap Camiseta","Disponible en:","in stock","new","2.00 PEN","https://www.woolyimports.com/catalogo/producto.html?id=WOOLY-1","https://dl.dropboxusercontent.com/scl/fi/cjbi75abxse9mbq3mi70j/WOOLY-1.jpg?rlkey=ur9g65s9qyk2zzs2w6vagfuvh&st=ddspxpgq&raw=1","Wooly Imports","Arts & Entertainment > Party & Celebration"
